FID,year,X_97,Y_97,source
5310,2021,280394.00,2765048.00,EMIC
5311,2021,179081.44,2512871.19,EMIC
5312,2021,200520.32,2482142.60,睺稰代
5313,2021,186257.34,2498844.74,睺稰代
5314,2021,143134.05,2894081.69,EMIC
5315,2021,200613.14,2482182.75,睺稰代
5316,2021,296373.27,2773866.74,睺稰代
5317,2021,195453.85,2523137.78,EMIC
5318,2021,196451.59,2484344.01,睺稰代
5319,2021,201632.60,2487810.70,EMIC
5320,2021,280394.00,2765048.00,EMIC
5321,2021,194188.77,2490060.31,林薄戈
5322,2021,198887.61,2483339.36,睺稰代
5323,2021,201850.08,2479444.37,睺稰代
5324,2021,261656.26,2768741.66,EMIC
5325,2021,200763.34,2515892.78,EMIC
5326,2021,198911.23,2483851.05,EMIC
5327,2021,201850.08,2479444.37,睺稰代
5328,2021,198887.61,2483339.36,睺稰代
5329,2021,261089.27,2655913.33,林薄戈
5330,2021,198881.62,2483342.62,林薄戈
5331,2021,215423.22,2531145.60,林薄戈
5332,2021,190029.43,2518490.36,林薄戈
5333,2021,200844.28,2485930.72,睺稰代
5334,2021,198942.14,2484182.17,EMIC
5335,2021,200844.28,2485930.72,睺稰代
5336,2021,201544.27,2484525.62,林薄戈
5337,2021,199127.08,2484169.04,睺稰代
5338,2021,196185.21,2498811.61,EMIC
5339,2021,186411.87,2557965.16,EMIC
5340,2021,199127.08,2484169.04,睺稰代
5341,2021,271144.86,2761400.52,EMIC
5342,2021,187790.24,2504226.41,EMIC
5343,2021,157604.67,2567324.57,EMIC
5344,2021,157604.67,2567324.57,EMIC
5345,2021,207259.48,2487511.95,EMIC
5346,2021,192966.30,2490803.00,EMIC
5347,2021,207939.99,2485516.43,EMIC
5348,2021,204885.96,2486494.05,EMIC
5349,2021,198918.47,2485306.65,EMIC
5350,2021,184082.82,2558221.53,睺稰代
5351,2021,172698.95,2607009.85,EMIC
5352,2021,169779.93,2546455.02,EMIC
5353,2021,208445.41,2504646.03,睺稰代
5354,2021,201433.58,2481229.51,睺稰代
5355,2021,202818.58,2514047.00,EMIC
5356,2021,201216.39,2480907.97,睺稰代
5357,2021,207259.48,2487511.95,EMIC
5358,2021,189263.43,2486987.05,EMIC
5359,2021,205528.67,2477362.30,EMIC
5360,2021,199915.46,2495555.17,EMIC
5361,2021,280394.00,2765048.00,EMIC
5362,2021,200202.66,2481629.84,睺稰代
5363,2021,203922.40,2477328.69,睺稰代
5364,2021,207259.48,2487511.95,EMIC
5365,2021,209056.61,2498089.66,EMIC
5366,2021,199397.78,2481471.34,EMIC
5367,2021,208372.49,2473719.22,EMIC
5368,2021,194146.32,2490039.49,睺稰代
5369,2021,208206.40,2476550.37,林薄戈
5370,2021,202437.05,2483372.97,EMIC
5371,2021,209160.45,2473798.94,EMIC
5372,2021,210067.41,2478319.57,EMIC
5373,2021,182158.73,2532372.35,EMIC
5374,2021,201234.30,2481189.53,EMIC
5375,2021,205804.29,2501580.18,EMIC
5376,2021,202359.13,2481667.11,EMIC
5377,2021,207669.15,2476463.62,EMIC
5378,2021,203739.58,2485153.42,EMIC
5379,2021,203427.14,2485088.14,EMIC
5380,2021,208403.70,2504533.25,EMIC
5381,2021,189808.57,2505198.46,睺稰代
5382,2021,143745.35,2873984.64,EMIC
5383,2021,280394.00,2765048.00,EMIC
5384,2021,280394.00,2765048.00,EMIC
5385,2021,209148.98,2475766.94,EMIC
5386,2021,187074.44,2506057.90,EMIC
5387,2021,199822.55,2482513.69,EMIC
5388,2021,189455.02,2499317.32,EMIC
5389,2021,202796.54,2504325.01,EMIC
5390,2021,205501.15,2501494.82,EMIC
5391,2021,209845.30,2471668.89,EMIC
5392,2021,177664.90,2508440.16,EMIC
5393,2021,228308.87,2565223.17,林薄戈
5394,2021,203431.87,2481216.30,EMIC
5395,2021,195983.56,2484878.02,EMIC
5396,2021,271565.02,2766326.44,EMIC
5397,2021,208648.66,2476786.51,EMIC
5398,2021,210636.35,2500539.87,林薄戈
5399,2021,175364.03,2502380.86,EMIC
5400,2021,201230.56,2506757.66,EMIC
5401,2021,201467.78,2504153.11,EMIC
5402,2021,176797.44,2507771.02,EMIC
5403,2021,202706.73,2505885.42,EMIC
5404,2021,196492.89,2504847.60,EMIC
5405,2021,207381.88,2505390.50,EMIC
5406,2021,182790.54,2505054.27,EMIC
5407,2021,185186.32,2499117.20,EMIC
5408,2021,185935.74,2505244.41,EMIC
5409,2021,200067.61,2499424.38,EMIC
5410,2021,178685.50,2506778.64,EMIC
5411,2021,200067.61,2499424.38,EMIC
5412,2021,200569.89,2506215.56,EMIC
5413,2021,165941.87,2586041.94,EMIC
5414,2021,165941.87,2586041.94,EMIC
5415,2021,202032.18,2496718.57,EMIC
5416,2021,261954.01,2754559.12,EMIC
5417,2021,194646.08,2490083.75,EMIC
5418,2021,203147.24,2504323.94,EMIC
5419,2021,202383.80,2505332.99,EMIC
5420,2021,275173.37,2759539.54,EMIC
5421,2021,195930.91,2507629.75,EMIC
5422,2021,272686.75,2757043.73,EMIC
5423,2021,216063.90,2678282.83,睺稰代
5424,2021,205118.86,2497820.19,林薄戈
5425,2021,209846.33,2499884.24,林薄戈
5426,2021,208011.78,2507963.62,林薄戈
5427,2021,205118.86,2497820.19,林薄戈
5428,2021,185737.18,2505150.01,EMIC
5429,2021,223324.79,2685256.97,睺稰代
5430,2021,210041.03,2499044.42,林薄戈
5431,2021,261895.54,2771627.78,EMIC
5432,2021,261895.54,2771627.78,EMIC
5433,2021,209810.80,2524583.51,EMIC
5434,2021,226302.80,2431538.62,EMIC
5435,2021,198483.78,2495399.73,林薄戈
5436,2021,212988.62,2467979.09,EMIC
5437,2021,194598.74,2484927.74,EMIC
5438,2021,213438.29,2468164.17,EMIC
5439,2021,195198.58,2486797.58,EMIC
5440,2021,199127.08,2484169.04,睺稰代
5441,2021,194606.15,2486301.77,睺稰代
5442,2021,198996.13,2485032.06,睺稰代
5443,2021,198887.61,2483339.36,睺稰代
5444,2021,199822.55,2482513.69,EMIC
5445,2021,226302.80,2431538.62,EMIC
5446,2021,213438.29,2468164.17,EMIC
5447,2021,195198.58,2486797.58,EMIC
5448,2021,201679.55,2480882.16,睺稰代
5449,2021,180553.63,2497550.76,睺稰代
5450,2021,186257.34,2498844.74,睺稰代
5451,2021,183562.42,2509676.75,睺稰代
5452,2021,164330.66,2615532.64,睺稰代
5453,2021,170167.42,2524115.50,睺稰代
5454,2021,179065.75,2525070.14,睺稰代
5455,2021,192499.25,2632688.34,睺稰代
5456,2021,170664.43,2536388.34,睺稰代
5457,2021,164046.53,2541855.49,睺稰代
5458,2021,169902.09,2535154.61,睺稰代
5459,2021,159703.54,2568875.18,睺稰代
5460,2021,159515.62,2568875.33,睺稰代
5461,2021,159100.99,2570956.07,睺稰代
5462,2021,162034.28,2573982.68,睺稰代
5463,2021,164190.05,2581199.76,睺稰代
5464,2021,160282.34,2574422.43,EMIC
5465,2021,176170.91,2594118.10,睺稰代
5466,2021,168239.81,2576463.27,睺稰代
5467,2021,171810.11,2619374.12,睺稰代
5468,2021,185496.74,2497850.27,ㄤ
5469,2021,186293.74,2498973.41,ㄤ
5470,2021,186356.37,2498970.82,ㄤ
5471,2021,189129.54,2487092.83,ㄤ
5472,2021,170108.04,2524091.22,ㄤ
5473,2021,171355.23,2521793.08,ㄤ
5474,2021,169378.26,2524462.67,ㄤ
5475,2021,160270.49,2567826.23,EMIC
5476,2021,161609.25,2568424.78,EMIC
5477,2021,157436.13,2568682.68,EMIC
5478,2021,159693.26,2568816.21,EMIC
5479,2021,159706.70,2568822.44,EMIC
5480,2021,160713.54,2567621.84,EMIC
5481,2021,202862.38,2514027.93,睺稰代
5482,2021,160401.82,2574253.15,EMIC
5483,2021,160610.36,2575311.42,EMIC
5484,2021,306110.81,2753120.15,EMIC
5485,2021,298783.14,2777586.94,EMIC
5486,2021,294931.70,2754449.24,EMIC
5487,2021,301929.60,2763064.85,EMIC
5488,2021,279416.90,2760236.59,EMIC
5489,2021,302105.28,2771277.75,EMIC
5490,2021,302591.90,2439803.99,EMIC
5491,2022,229474.69,2680149.71,睺稰代
5492,2022,218953.93,2671647.07,睺稰代
5493,2022,219540.70,2673303.64,睺稰代
5494,2022,214755.11,2669401.96,睺稰代
5495,2022,218667.76,2672435.91,睺稰代
5496,2022,218777.35,2672485.11,睺稰代
5497,2022,220831.24,2689024.39,睺稰代
5498,2022,215598.28,2674174.38,睺稰代
5499,2022,198249.54,2673363.73,睺稰代
5500,2022,227880.92,2686935.85,睺稰代
5501,2022,205483.59,2684555.70,EMIC
5502,2022,207738.20,2681029.26,EMIC
5503,2022,203050.48,2685279.37,EMIC
5504,2022,207738.20,2681029.26,EMIC
5505,2022,214264.84,2690861.26,EMIC
5506,2022,218923.60,2679383.46,EMIC
5507,2022,205543.29,2682970.40,EMIC
5508,2022,218977.98,2688668.94,EMIC
5509,2022,205052.29,2684274.86,EMIC
5510,2022,206215.71,2683360.60,林薄戈
5511,2022,205650.43,2682487.40,ㄤ
5512,2022,202284.94,2682294.99,EMIC
5513,2022,203476.53,2682662.50,EMIC
5514,2022,203054.28,2682442.71,EMIC
5515,2022,204861.72,2687427.10,睺稰代
5516,2022,202103.98,2683524.86,EMIC
5517,2022,203385.22,2682039.47,EMIC
5518,2022,205514.55,2679927.20,EMIC
5519,2022,203430.68,2681872.19,EMIC
5520,2022,209525.40,2676351.60,EMIC
5521,2022,206189.29,2679147.50,睺稰代
5522,2022,203365.28,2682028.90,睺稰代
5523,2022,201528.89,2680481.29,睺稰代
5524,2022,205627.93,2682436.74,睺稰代
5525,2022,227864.42,2686913.41,睺稰代
5526,2022,210500.42,2695708.06,EMIC
5527,2022,208378.73,2697460.78,EMIC
5528,2022,210648.50,2696927.50,EMIC
5529,2022,210405.81,2693665.34,EMIC
5530,2022,207738.20,2681029.26,EMIC
5531,2022,221906.08,2681483.51,EMIC
5532,2022,204635.54,2679120.04,EMIC
5533,2022,223574.88,2684108.83,睺稰代
5534,2022,223624.73,2684128.18,睺稰代
5535,2022,211477.13,2692967.72,EMIC
5536,2022,218964.25,2686020.87,睺稰代
5537,2022,213053.64,2696965.07,EMIC
5538,2022,199012.54,2668160.44,睺稰代
5539,2022,205145.55,2680280.00,睺稰代
5540,2022,198948.56,2668180.61,睺稰代
5541,2022,204946.34,2687667.83,睺稰代
5542,2022,211808.97,2692150.78,睺稰代
5543,2022,210213.11,2693697.67,睺稰代
5544,2022,210241.89,2693686.07,睺稰代
5545,2022,213546.38,2686876.74,睺稰代
5546,2022,211646.00,2693908.45,EMIC
5547,2022,192499.25,2632688.34,睺稰代
5548,2022,295545.61,2774034.30,睺稰代
5549,2022,164046.53,2541855.49,睺稰代
5550,2022,275763.81,2761599.48,穝籇碈砰
5551,2022,248437.18,2744529.19,睺稰代
5552,2022,164190.05,2581199.76,睺稰代
5553,2022,276873.21,2760865.60,睺稰代
5554,2022,271192.95,2759555.30,睺稰代
5555,2022,294565.27,2775926.89,穝籇碈砰
5556,2022,293166.17,2785294.39,穝籇碈砰
5557,2022,270757.66,2756969.13,睺稰代
5558,2022,290521.97,2781504.42,穝籇碈砰
5559,2022,295581.34,2775317.23,睺稰代
5560,2022,291181.74,2773833.87,穝籇碈砰
5561,2022,272396.06,2760629.60,睺稰代
5562,2022,295725.66,2775021.11,睺稰代
5563,2022,296004.74,2774505.68,睺稰代
5564,2022,273487.96,2769783.27,睺稰代
5565,2022,296373.27,2773866.74,睺稰代
5566,2022,297572.93,2776123.86,睺稰代
5567,2022,295545.61,2774034.30,睺稰代
5568,2022,291958.07,2783053.02,睺稰代
5569,2022,287376.73,2772583.36,睺稰代
5570,2022,184460.63,2507818.38,睺稰代
5571,2022,182806.71,2504921.42,睺稰代
5572,2022,194744.28,2485218.33,睺稰代
5573,2022,181810.69,2503070.57,睺稰代
5574,2022,278994.48,2752586.59,EMIC
5575,2022,277014.00,2776144.00,EMIC
5576,2022,275458.45,2756958.56,EMIC
5577,2022,295686.08,2763312.15,睺稰代
5578,2022,279775.83,2760951.98,EMIC
5579,2022,295545.61,2774034.30,睺稰代
5580,2022,218964.25,2686020.87,睺稰代
5581,2022,193715.67,2631373.84,睺稰代
5582,2022,229474.69,2680149.71,睺稰代
5583,2022,203306.75,2645041.42,睺稰代
5584,2022,204670.54,2647651.78,睺稰代
5585,2022,205956.09,2650917.30,睺稰代
5586,2022,313006.94,2773276.56,EMIC
5587,2022,313005.97,2773268.80,睺稰代
5588,2022,217151.81,2638867.72,林薄戈
5589,2022,248987.25,2744892.07,睺稰代
5590,2022,246690.29,2741279.14,睺稰代
5591,2022,246971.15,2743483.67,睺稰代
5592,2022,248437.18,2744529.19,睺稰代
5593,2022,246035.36,2743200.13,睺稰代
5594,2022,246742.93,2744277.92,睺稰代
5595,2022,246848.33,2743577.59,睺稰代
5596,2022,246762.02,2743519.42,睺稰代
5597,2022,247752.00,2744162.91,睺稰代
5598,2022,245811.39,2743221.09,睺稰代
5599,2022,247546.19,2743975.79,睺稰代
5600,2022,250714.23,2742425.05,睺稰代
5601,2022,213670.34,2674669.50,林薄戈
5602,2022,199787.92,2597211.63,穝籇碈砰
5603,2022,209028.48,2618358.70,穝籇碈砰
5604,2022,213392.13,2664265.34,睺稰代
5605,2022,210926.76,2669563.47,睺稰代
5606,2022,211408.76,2671987.71,睺稰代
5607,2022,214755.11,2669401.96,睺稰代
5608,2022,218964.25,2686020.87,睺稰代
5609,2022,205145.55,2680280.00,睺稰代
5610,2022,211394.79,2672006.13,睺稰代
5611,2022,210902.50,2669556.21,睺稰代
5612,2022,206189.29,2679147.50,睺稰代
5613,2022,213148.63,2671862.60,睺稰代
5614,2022,211371.06,2666629.88,睺稰代
5615,2022,223624.73,2684128.18,睺稰代
5616,2022,223574.88,2684108.83,睺稰代
5617,2022,211201.60,2634653.66,睺稰代
5618,2022,187889.96,2599206.33,睺稰代
5619,2022,209493.52,2650439.96,睺稰代
5620,2022,193544.18,2597507.98,睺稰代
5621,2022,198768.09,2599132.97,睺稰代
5622,2022,194265.36,2596361.90,睺稰代
5623,2022,194268.41,2595790.72,睺稰代
5624,2022,180658.54,2577940.55,睺稰代
5625,2022,174184.52,2569735.87,睺稰代
5626,2022,171969.46,2568168.87,睺稰代
5627,2022,167018.43,2619603.78,睺稰代
5628,2022,171810.11,2619374.12,睺稰代
5629,2022,184236.52,2619601.16,睺稰代
5630,2022,187889.96,2599206.33,睺稰代
5631,2022,183761.47,2615682.23,睺稰代
5632,2022,184475.02,2615276.44,睺稰代
5633,2022,194908.48,2596044.90,睺稰代
5634,2022,194265.36,2596361.90,睺稰代
5635,2022,194534.70,2598262.67,睺稰代
5636,2022,194074.34,2597206.50,睺稰代
5637,2022,194268.41,2595790.72,睺稰代
5638,2022,194616.01,2598964.75,睺稰代
5639,2022,193084.38,2603561.94,睺稰代
5640,2022,196260.98,2601636.44,睺稰代
5641,2022,192464.96,2596462.80,睺稰代
5642,2022,193803.53,2599935.38,睺稰代
5643,2022,193544.18,2597507.98,睺稰代
5644,2022,192413.77,2597056.01,睺稰代
5645,2022,192596.81,2596996.92,睺稰代
5646,2022,192812.61,2595936.74,睺稰代
5647,2022,194435.17,2598305.69,睺稰代
5648,2022,194908.48,2596044.90,睺稰代
5649,2022,194265.36,2596361.90,睺稰代
5650,2022,194074.34,2597206.50,睺稰代
5651,2022,194616.01,2598964.75,睺稰代
5652,2022,194268.41,2595790.72,睺稰代
5653,2022,302375.28,2766804.91,睺稰代
5654,2022,302594.14,2766272.74,睺稰代
5655,2022,302375.28,2766804.91,睺稰代
5656,2022,302306.26,2762255.48,EMIC
5657,2022,301911.81,2764561.23,EMIC
5658,2022,301712.65,2764635.80,EMIC
5659,2022,304894.52,2767700.92,EMIC
5660,2022,302958.77,2766369.63,EMIC
5661,2022,307512.96,2771471.14,EMIC
5662,2022,305175.76,2768038.78,EMIC
5663,2022,305936.58,2769564.93,EMIC
5664,2022,307118.42,2771714.28,EMIC
5665,2022,306070.65,2768863.21,EMIC
5666,2022,306653.16,2769547.94,EMIC
5667,2022,305940.90,2768508.22,EMIC
5668,2022,302590.41,2768451.72,EMIC
5669,2022,304243.80,2766356.94,EMIC
5670,2022,306893.27,2770051.83,EMIC
5671,2022,302626.58,2762213.68,穝籇碈砰
5672,2022,304879.91,2768827.36,EMIC
5673,2022,305751.62,2770374.99,EMIC
5674,2022,305148.39,2769820.92,EMIC
5675,2022,307058.86,2769547.42,EMIC
5676,2022,305406.98,2768265.69,EMIC
5677,2022,301545.62,2764628.98,EMIC
5678,2022,302895.43,2761862.30,EMIC
5679,2022,307117.92,2771712.29,EMIC
5680,2022,302300.28,2766991.82,EMIC
5681,2022,301468.53,2764048.93,EMIC
5682,2022,301571.26,2764650.77,EMIC
5683,2022,301468.53,2764048.93,EMIC
5684,2022,301571.26,2764650.77,EMIC
5685,2022,301406.46,2764039.09,EMIC
5686,2022,307118.01,2771712.32,EMIC
5687,2022,293465.42,2616779.18,睺稰代
5688,2022,311993.56,2654947.33,睺稰代
5689,2022,325747.15,2729401.36,穝籇碈砰
5690,2022,322314.56,2725495.71,穝籇碈砰
5691,2022,327365.14,2726728.94,林薄戈
5692,2022,328806.84,2728326.54,穝籇碈砰
5693,2022,328266.42,2729071.65,穝籇碈砰
5694,2022,326360.25,2688266.73,穝籇碈砰
5695,2022,321362.70,2729666.10,穝籇碈砰
5696,2022,329089.31,2731711.64,睺稰代
5697,2022,310040.31,2652123.45,睺稰代
5698,2022,309420.65,2651680.19,睺稰代
5699,2022,310854.37,2653703.89,睺稰代
5700,2022,305725.18,2771909.02,EMIC
5701,2022,296001.49,2779088.12,EMIC
5702,2022,299047.80,2774391.15,EMIC
5703,2022,299931.79,2774865.12,EMIC
5704,2022,303793.76,2767857.16,EMIC
5705,2022,293465.42,2616779.18,睺稰代
5706,2022,320816.78,2775801.35,睺稰代
5707,2022,302946.33,2778159.65,EMIC
5708,2022,302766.28,2772561.86,EMIC
5709,2022,297676.66,2773632.19,睺稰代
5710,2022,298115.48,2765558.65,EMIC
5711,2022,311718.93,2771856.15,EMIC
5712,2022,295222.38,2774704.69,EMIC
5713,2022,296171.88,2774633.66,EMIC
5714,2022,294366.97,2775006.49,EMIC
5715,2022,317104.89,2773335.98,睺稰代
5716,2022,306536.88,2775690.66,EMIC
5717,2022,312595.19,2774401.19,EMIC
5718,2022,307064.08,2775054.83,EMIC
5719,2022,308599.10,2774663.68,EMIC
5720,2022,309420.65,2651680.19,睺稰代
5721,2022,324257.52,2782802.56,睺稰代
5722,2022,302101.17,2777632.46,EMIC
5723,2022,308983.24,2774479.24,EMIC
5724,2022,304370.13,2774505.26,EMIC
5725,2022,305777.71,2771399.70,EMIC
5726,2022,311943.57,2773494.34,EMIC
5727,2022,303977.50,2772440.32,EMIC
5728,2022,305602.67,2772259.65,EMIC
5729,2022,303633.73,2772626.16,EMIC
5730,2022,303714.51,2772608.76,EMIC
5731,2022,309410.89,2773575.01,EMIC
5732,2022,303489.45,2766697.34,EMIC
5733,2022,302357.84,2779078.97,EMIC
5734,2022,279773.31,2760949.78,睺稰代
5735,2022,309881.29,2772134.86,EMIC
5736,2022,312214.07,2774153.54,EMIC
5737,2022,309440.21,2773792.25,EMIC
5738,2022,311189.08,2775254.38,EMIC
5739,2022,311200.14,2775039.54,EMIC
5740,2022,311022.47,2774165.88,EMIC
5741,2022,309604.09,2773229.15,EMIC
5742,2022,295545.61,2774034.30,睺稰代
5743,2022,309535.86,2770366.59,EMIC
5744,2022,315439.84,2774668.21,EMIC
5745,2022,313000.51,2773359.61,EMIC
5746,2022,317690.43,2774483.13,EMIC
5747,2022,312496.26,2773093.66,EMIC
5748,2022,317011.99,2773147.21,EMIC
5749,2022,316364.44,2771863.55,EMIC
5750,2022,315747.74,2773995.10,EMIC
5751,2022,315303.41,2775559.25,EMIC
5752,2022,316664.44,2774483.62,EMIC
5753,2022,314790.65,2773714.70,EMIC
5754,2022,317139.39,2773706.12,EMIC
5755,2022,313171.79,2770357.45,EMIC
5756,2022,312379.43,2773270.35,EMIC
5757,2022,314732.92,2772697.56,EMIC
5758,2022,315875.89,2773990.18,EMIC
5759,2022,315250.82,2775377.34,EMIC
5760,2022,316194.41,2772800.94,EMIC
5761,2022,314206.57,2773915.76,EMIC
5762,2022,314802.18,2773199.68,EMIC
5763,2022,314839.46,2773634.07,EMIC
5764,2022,308126.23,2774367.01,EMIC
5765,2022,308327.90,2774388.92,EMIC
5766,2022,305593.41,2777003.81,EMIC
5767,2022,306657.35,2768538.87,EMIC
5768,2022,306859.89,2768371.34,EMIC
5769,2022,307324.22,2768356.67,EMIC
5770,2022,307528.14,2767865.71,EMIC
5771,2022,305470.76,2767471.74,EMIC
5772,2022,326322.52,2735458.14,穝籇碈砰
5773,2022,316469.49,2728385.23,EMIC
5774,2022,325845.63,2735043.02,穝籇碈砰
5775,2022,301505.24,2775196.63,EMIC
5776,2022,299693.72,2776802.68,EMIC
5777,2022,299660.18,2777703.09,EMIC
5778,2022,297653.19,2777689.28,EMIC
5779,2022,309985.15,2771462.95,EMIC
5780,2022,302292.89,2772350.69,EMIC
5781,2022,311920.11,2773527.91,EMIC
5782,2022,311933.33,2773527.52,EMIC
5783,2022,305632.69,2772320.69,EMIC
5784,2022,307152.87,2770715.30,EMIC
5785,2022,302340.87,2763768.67,EMIC
5786,2022,298191.67,2769434.62,EMIC
5787,2022,287239.31,2773840.95,EMIC
5788,2022,286487.28,2774009.49,EMIC
5789,2022,296986.26,2767217.32,EMIC
5790,2022,302921.34,2771604.32,EMIC
5791,2022,282781.68,2588488.94,EMIC
5792,2022,283125.81,2584137.56,EMIC
5793,2022,283027.46,2585018.35,EMIC
5794,2022,285172.32,2591430.77,EMIC
5795,2022,288213.49,2591551.61,EMIC
5796,2022,285587.58,2586915.96,EMIC
5797,2022,308175.73,2769852.31,EMIC
5798,2022,306893.27,2770051.83,EMIC
5799,2022,311680.65,2793832.83,EMIC
5800,2022,309554.35,2775377.85,EMIC
5801,2022,308817.98,2770690.25,EMIC
5802,2022,307595.28,2768698.97,EMIC
5803,2022,307565.29,2768631.27,EMIC
5804,2022,308016.71,2769276.74,EMIC
5805,2022,307545.17,2768615.68,EMIC
5806,2022,308054.54,2769872.84,EMIC
5807,2022,306648.57,2768222.04,EMIC
5808,2022,308578.95,2769957.04,EMIC
5809,2022,307595.40,2768671.28,EMIC
5810,2022,305373.07,2771650.60,EMIC
5811,2022,305373.07,2771650.60,EMIC
5812,2022,301688.84,2769332.20,EMIC
5813,2022,312000.50,2772065.67,EMIC
5814,2022,313005.97,2773268.80,睺稰代
5815,2022,279629.51,2769765.01,睺稰代
5816,2022,312351.29,2770374.72,EMIC
5817,2022,312175.64,2771339.49,林薄戈
